Classe,FPR,TPR
Ágata,0.022102747909199524,0.7429048414023373
Ágata,0.023297491039426525,0.7429048414023373
Ágata,0.023297491039426525,0.7445742904841403
Ágata,0.024492234169653525,0.7445742904841403
Ágata,0.024492234169653525,0.7479131886477463
Ágata,0.025089605734767026,0.7479131886477463
Ágata,0.025089605734767026,0.7579298831385642
Ágata,0.026284348864994027,0.7579298831385642
Ágata,0.026284348864994027,0.7646076794657763
Ágata,0.027479091995221028,0.7646076794657763
Ágata,0.027479091995221028,0.7679465776293823
Ágata,0.028076463560334528,0.7679465776293823
Ágata,0.028076463560334528,0.7696160267111853
Ágata,0.02867383512544803,0.7696160267111853
Ágata,0.02867383512544803,0.7813021702838063
Ágata,0.03106332138590203,0.7813021702838063
Ágata,0.03106332138590203,0.8013355592654424
Ágata,0.031660692951015534,0.8013355592654424
Ágata,0.031660692951015534,0.8030050083472454
Ágata,0.032855436081242535,0.8030050083472454
Ágata,0.032855436081242535,0.8046744574290484
Ágata,0.034050179211469536,0.8046744574290484
Ágata,0.034050179211469536,0.8080133555926544
Ágata,0.03464755077658303,0.8080133555926544
Ágata,0.03464755077658303,0.8096828046744574
Ágata,0.03524492234169654,0.8096828046744574
Ágata,0.03524492234169654,0.8130217028380634
Ágata,0.03643966547192354,0.8130217028380634
Ágata,0.03643966547192354,0.8163606010016694
Ágata,0.03942652329749104,0.8163606010016694
Ágata,0.03942652329749104,0.8180300500834724
Ágata,0.04002389486260454,0.8180300500834724
Ágata,0.04002389486260454,0.8213689482470785
Ágata,0.04062126642771804,0.8213689482470785
Ágata,0.04062126642771804,0.8230383973288815
Ágata,0.04121863799283154,0.8230383973288815
Ágata,0.04121863799283154,0.8247078464106845
Ágata,0.04241338112305854,0.8247078464106845
Ágata,0.04241338112305854,0.8280467445742905
Ágata,0.043010752688172046,0.8280467445742905
Ágata,0.043010752688172046,0.8297161936560935
Ágata,0.04360812425328554,0.8297161936560935
Ágata,0.04360812425328554,0.8313856427378965
Ágata,0.04420549581839905,0.8313856427378965
Ágata,0.04420549581839905,0.8363939899833055
Ágata,0.04659498207885305,0.8363939899833055
Ágata,0.04659498207885305,0.8380634390651085
Ágata,0.047192353643966546,0.8380634390651085
Ágata,0.047192353643966546,0.8430717863105175
Ágata,0.04778972520908005,0.8430717863105175
Ágata,0.04778972520908005,0.8497495826377296
Ágata,0.04838709677419355,0.8497495826377296
Ágata,0.04838709677419355,0.8530884808013356
Ágata,0.04958183990442055,0.8530884808013356
Ágata,0.04958183990442055,0.8564273789649416
Ágata,0.05017921146953405,0.8564273789649416
Ágata,0.05017921146953405,0.8580968280467446
Ágata,0.05077658303464755,0.8580968280467446
Ágata,0.05077658303464755,0.8597662771285476
Ágata,0.05137395459976105,0.8597662771285476
Ágata,0.05137395459976105,0.8714524207011686
Ágata,0.052568697729988054,0.8714524207011686
Ágata,0.052568697729988054,0.8747913188647746
Ágata,0.053763440860215055,0.8747913188647746
Ágata,0.053763440860215055,0.8781302170283807
Ágata,0.05555555555555555,0.8781302170283807
Ágata,0.05555555555555555,0.8814691151919867
Ágata,0.061529271206690564,0.8814691151919867
Ágata,0.061529271206690564,0.8864774624373957
Ágata,0.06391875746714457,0.8864774624373957
Ágata,0.06391875746714457,0.8881469115191987
Ágata,0.06571087216248507,0.8881469115191987
Ágata,0.06571087216248507,0.8898163606010017
Ágata,0.06630824372759857,0.8898163606010017
Ágata,0.06630824372759857,0.8914858096828047
Ágata,0.06690561529271206,0.8914858096828047
Ágata,0.06690561529271206,0.8931552587646077
Ágata,0.06810035842293907,0.8931552587646077
Ágata,0.06810035842293907,0.8948247078464107
Ágata,0.06869772998805257,0.8948247078464107
Ágata,0.06869772998805257,0.8998330550918197
Ágata,0.07048984468339307,0.8998330550918197
Ágata,0.07048984468339307,0.9031719532554258
Ágata,0.07228195937873358,0.9031719532554258
Ágata,0.07228195937873358,0.9065108514190318
Ágata,0.07407407407407407,0.9065108514190318
Ágata,0.07407407407407407,0.9081803005008348
Ágata,0.08064516129032258,0.9081803005008348
Ágata,0.08064516129032258,0.9098497495826378
Ágata,0.08243727598566308,0.9098497495826378
Ágata,0.08243727598566308,0.9115191986644408
Ágata,0.08363201911589008,0.9115191986644408
Ágata,0.08363201911589008,0.9131886477462438
Ágata,0.08422939068100359,0.9131886477462438
Ágata,0.08422939068100359,0.9148580968280468
Ágata,0.08482676224611709,0.9148580968280468
Ágata,0.08482676224611709,0.9181969949916527
Ágata,0.08602150537634409,0.9181969949916527
Ágata,0.08602150537634409,0.9215358931552587
Ágata,0.0913978494623656,0.9215358931552587
Ágata,0.0913978494623656,0.9248747913188647
Ágata,0.09199522102747909,0.9248747913188647
Ágata,0.09199522102747909,0.9265442404006677
Ágata,0.0937873357228196,0.9265442404006677
Ágata,0.0937873357228196,0.9298831385642737
Ágata,0.0961768219832736,0.9298831385642737
Ágata,0.0961768219832736,0.9332220367278798
Ágata,0.0967741935483871,0.9332220367278798
Ágata,0.0967741935483871,0.9365609348914858
Ágata,0.10454002389486261,0.9365609348914858
Ágata,0.10454002389486261,0.9382303839732888
Ágata,0.1063321385902031,0.9382303839732888
Ágata,0.1063321385902031,0.9415692821368948
Ágata,0.10692951015531661,0.9415692821368948
Ágata,0.10692951015531661,0.9432387312186978
Ágata,0.10752688172043011,0.9432387312186978
Ágata,0.10752688172043011,0.9465776293823038
Ágata,0.1135005973715651,0.9465776293823038
Ágata,0.1135005973715651,0.9482470784641068
Ágata,0.11529271206690561,0.9482470784641068
Ágata,0.11529271206690561,0.9499165275459098
Ágata,0.11708482676224612,0.9499165275459098
Ágata,0.11708482676224612,0.9532554257095158
Ágata,0.11768219832735961,0.9532554257095158
Ágata,0.11768219832735961,0.9565943238731218
Ágata,0.11887694145758662,0.9565943238731218
Ágata,0.11887694145758662,0.9582637729549248
Ágata,0.12066905615292713,0.9582637729549248
Ágata,0.12066905615292713,0.9599332220367279
Ágata,0.12544802867383512,0.9599332220367279
Ágata,0.12544802867383512,0.9616026711185309
Ágata,0.13440860215053763,0.9616026711185309
Ágata,0.13440860215053763,0.9632721202003339
Ágata,0.13739545997610514,0.9632721202003339
Ágata,0.13739545997610514,0.9649415692821369
Ágata,0.13918757467144563,0.9649415692821369
Ágata,0.13918757467144563,0.9666110183639399
Ágata,0.14097968936678615,0.9666110183639399
Ágata,0.14097968936678615,0.9682804674457429
Ágata,0.14217443249701314,0.9682804674457429
Ágata,0.14217443249701314,0.9699499165275459
Ágata,0.14994026284348866,0.9699499165275459
Ágata,0.14994026284348866,0.9716193656093489
Ágata,0.15471923536439666,0.9716193656093489
Ágata,0.15471923536439666,0.9732888146911519
Ágata,0.15710872162485065,0.9732888146911519
Ágata,0.15710872162485065,0.9766277128547579
Ágata,0.15890083632019117,0.9766277128547579
Ágata,0.15890083632019117,0.9782971619365609
Ágata,0.16547192353643966,0.9782971619365609
Ágata,0.16547192353643966,0.9799666110183639
Ágata,0.16845878136200718,0.9799666110183639
Ágata,0.16845878136200718,0.9816360601001669
Ágata,0.18339307048984468,0.9816360601001669
Ágata,0.18339307048984468,0.9833055091819699
Ágata,0.18458781362007168,0.9833055091819699
Ágata,0.18458781362007168,0.9849749582637729
Ágata,0.2013142174432497,0.9849749582637729
Ágata,0.2013142174432497,0.986644407345576
Ágata,0.2037037037037037,0.986644407345576
Ágata,0.2037037037037037,0.988313856427379
Ágata,0.20489844683393071,0.988313856427379
Ágata,0.20489844683393071,0.989983305509182
Ágata,0.2066905615292712,0.989983305509182
Ágata,0.2066905615292712,0.991652754590985
Ágata,0.2072879330943847,0.991652754590985
Ágata,0.2072879330943847,0.993322203672788
Ágata,0.27718040621266427,0.993322203672788
Ágata,0.27718040621266427,0.994991652754591
Ágata,0.2867383512544803,0.994991652754591
Ágata,0.2867383512544803,0.996661101836394
Ágata,0.2915173237753883,0.996661101836394
Ágata,0.2915173237753883,0.998330550918197
Ágata,0.31362007168458783,0.998330550918197
Ágata,0.31362007168458783,1.0
Ágata,1.0,1.0
